19391,National Press Club (Australia)
19394,Christopher Meyer
19399,Jana Elhassan
19401,Dmitry Ivanovich Popov
19407,Funeral for a Friend
19413,South Korea
19414,Caster Semenya
19416,2016-07-05TEV
19428,Denis MacShane
19430,2016-08-25
19433,Adam Michnik
19436,Francisco Guterres
19438,Menno Oosting
19451,Idi Amin
19456,Jarvis Cocker
19470,Valerie Jarrett
19473,Airports Commission
19479,Rashida Jones
19480,Jenna Bush Hager
19489,1950
19490,Anthony Roberts
19495,Allianz
19498,Bryan Thomas (American football)
19503,David Halpern (psychologist)
19504,Pendle
19506,Sihamir Osmanov
19512,1991-02
19522,Randy Neugebauer
19524,Canada
19525,Bally Technologies
19534,1958
19539,Al-Qamishli
19540,Gillian Leng
19549,Dohuk Governorate
19552,National Disaster Management Authority (Pakistan)
19554,Norway
19556,Baghdad International Airport
19559,Alabama
19561,Pat McCrory
19563,Sidney Blumenthal
19565,BG Group
19571,Richard J. Roberts
19575,Tamara Gee
19577,"Edgartown, Massachusetts"
19584,K. Sri Dhammananda
19588,Mevlüt Çavuşoğlu
19606,Erik Paulsen
19612,Elie Wiesel
19613,Peace Companies
19625,Inverell
19628,Royal Festival Hall
19629,Eric Pearce (broadcaster)
19637,San Francisco Bay
19651,Joseph Boinnet
19662,"Henry E. Brown, Jr."
19663,Companies House
19669,John F. Kennedy International Airport
19670,Abu Bakr
19677,Leon Brittan
19678,Mary Little Cooper
19681,2016-03-03
19684,2007-08-06
19689,Kelley Blue Book
19691,Berenberg Bank
19716,Heraldo Muñoz
19718,David Feeney
19721,Kensico Cemetery
19723,Tanya Plibersek
19724,2017-03-24
19728,Claremont McKenna College
19731,Victoria (Australia)
19733,Adam Scott (golfer)
19734,Mark Evans (musician)
19740,Winchester Cathedral
19743,Emad Abu Ghazy
19749,North Africa
19751,Royal Meteorological Society
19754,Paul Voss
19764,2016-05-29
19773,East Drive (Manhattan)
19785,Nichelle Nichols
19786,Norah O'Donnell
19788,"Fairfax, Virginia"
19792,Claire Cooper
19808,Hal Robson-Kanu
19810,Georgia (U.S. state)
19812,2006-06
19815,2016-06-10
19823,Smedley Butler
19824,1846
19826,Asian News International
19837,East Midlands
19839,Husayn ibn Ali
19843,Lindsay Lohan
19848,Cristian Rossi
19850,1918
19852,United States Office of Personnel Management
19857,Shenandoah National Park
19866,Martin Sorrell
19871,2010-07-31
19874,Eddie Murphy
19876,International Animal Rescue
19881,Marathon Petroleum
19884,United States Census Bureau
19890,Water police
19891,Anne Frank
19896,George Galloway
19897,Thomas Kettell
19911,Chérif Kouachi
19914,"Mudgeeraba, Queensland"
19918,Magliano Sabina
19919,British Transport Police
19932,Philippine Sea
19937,John Plowman
19940,United States Department of Energy
19942,2016-08-15T09:00
19947,Uludere Dam
19956,Environmental Protection Department
19959,Halford Mackinder
19960,Division of Eden-Monaro
19968,Rihanna
19972,Pierre Rosanvallon
19976,Joint Chiefs of Staff
19983,Gleaner Company
19985,University of Wisconsin–Richland
20017,Aaron Banks
20019,Martin McGuinness
20030,Times Now
20042,Martina Navratilova
20048,North Waziristan
20059,2018-02-20
20066,County Wexford
20067,Jonathan Marray
20069,Yellowstone River
20079,Bonnie Bramlett
20084,"Mendon, Vermont"
20087,Yasin al-Hashimi
20088,Lloyd Banks
20090,2016-08-19TNI
20092,Wyre
20102,Chip Zdarsky
20105,Dieter Müller
20114,Republican Guard (Iraq)
20119,Ronnie Barker
20123,"Chris Smith (footballer, born 1981)"
20124,2015-11-08
20134,Musina
20135,Michael Cashman
20136,2016-08-22TMO
20142,Mike Turkovich
20179,Los Angeles Memorial Coliseum
20180,Nachman Shai
20193,John Davison (cricketer)
20196,CNBC
20199,Kornel Morawiecki
20200,San Francisco County Jails
20205,Jewish Labour Movement
20206,"Palm Harbor, Florida"
20208,North East England
20212,1930-08-23
20213,Séamus McFerran
20220,Met Office
20228,Trastevere
20241,BBC World Service
20242,Fitch Ratings
20243,"Half Moon Bay, California"
20246,"Chantilly, Virginia"
20248,Mohammad Khatami
20257,Resolution Foundation
20260,"Chula Vista, California"
20264,Emden
20272,Umbrella Movement
20278,Miley Cyrus
20281,2016-11-14
20282,Putrajaya
20294,National Symphony Orchestra
20295,Paraguay
20303,2017-02-07
20307,Emmanuel Macron
20310,Michigan
20313,1587
20316,Sevenoaks
20323,Air France
20325,Visegrád Group
20328,Newfoundland (island)
20329,2016-07-20T08:40
20346,1955
20362,"Lockhart, Texas"
20371,Abu Ibrahim (Nigerian politician)
20372,Tyson Chandler
20373,Pennsylvania State Police
20382,John Cryer
20388,County Laois
20389,Marshall Islands
20396,Daniel Finkelstein
20397,Antonio Perkins
20402,Washington Park (Chicago park)
20417,University of Warwick
20434,Koch Industries
20435,Yenagoa
20438,Edwin Morgan (poet)
20446,2015-11-14
20450,St Pancras railway station
20453,Mark Danner
20468,Guus Hiddink
20470,Kenny Loggins
20471,South Australia
20478,2500
20482,2016-07-03T09:00
20487,Danish People's Party
20488,Carlos Arthur Nuzman
20509,BRAC University
20515,Mark Durkan
20527,Barbara Boxer
20535,Ahmet Necdet Sezer
20546,Valérie Pécresse
20547,Philadelphia Museum of Art
20549,Guantánamo Bay
20557,Moravia
20571,Michael Johnson (sprinter)
20573,Riccardo Tisci
20575,Israel Airports Authority
20594,Florence
20603,John Fisher
20606,Michael Nehls
20615,Rudi Davies
20624,Luton
20630,Michael Perry (basketball)
20631,Peter Chen
20635,1923
20637,2016-06-28T11:02
20644,2015-06-28
20645,Accenture
20652,Reince Priebus
20654,Fula people
20655,University of Jordan
20663,Rachel Johnson
20669,Pitzer College
20678,Scott Bolton
20681,Sam Donaldson
20685,Equal Employment Opportunity Commission
20687,Hà Tĩnh Province
20699,Manchester
20708,Raúl Castro
20711,David Lammy
20714,José Mujica
20716,University of Michigan
20719,WNCN
20720,2016-06-23T16:30
20729,"Washoe County, Nevada"
20746,St James' Park
20749,2012-06-13
20756,Casting Society of America
20768,Ahmed Rasheed (footballer)
20772,Michael Caputo
20776,2015-04-27
20783,Paul Crowther (police officer)
20785,Paul Keating
20803,Battersea Arts Centre
20806,2016-06-29T02:20
20807,David Iglesias (attorney)
20809,Mother Teresa
20811,Willis Tower
20812,Kim Kardashian
20817,Omar Mateen
20819,Gimpo International Airport
20827,Xinhua News Agency
20836,Centre Georges Pompidou
20840,2014-11
20841,"University of California, Berkeley"
20844,Vijay Singh
20845,Katherine B. Forrest
20848,Panama Canal
20854,Frank Field (British politician)
20856,Darwen
20861,Carmarthenshire
20874,European Union
20875,1015
20877,Cape Cod National Seashore
20879,Ben Shapiro
20881,Wolfgang Sobotka
20886,South East England
20887,Tom Barrett (politician)
20894,UEFA
20898,Rod Laver
20907,Lake Isabella
20910,Harvard Law School
20911,Rashidul Hasan
20917,Barnardo's
20937,Federal Reserve System
20942,2016-05-17
20945,BBC North West Tonight
20947,Eastern Kentucky University
20960,2001-09-11
20961,Millicent Fawcett
20967,NJ Transit
20980,Jalisco
20981,Washington Navy Yard
20983,Dewsbury
20985,Carol Moseley Braun
20990,Oval Office
20991,1782-08-07
20994,James Cleverly
21015,Lars Lagerbäck
21025,Pat Robertson
21027,Michael Ballack
21043,"Union Street, London"
21046,2016-07-02T24:00
21048,0677
21049,"Ware, Massachusetts"
21052,Crispin Blunt
21056,Isle of Grain
21057,Theodor Herzl
21061,New England
21064,Pacific Rim
21068,Michael Morell
21071,Eric Pickles
21073,Carole King
21080,1995
21091,Barbora Strýcová
21094,José Luis Rodríguez Zapatero
21095,Joe Karam
21098,Faith Muthambi
21108,Dave McKenna
21110,2016-06-26TMO
21112,2003-09-21
21113,Fiona Caldicott
21128,"Punta Gorda, Florida"
21130,Taylor Swift
21137,Jeffrey A. Meyer
21139,Yves Jégo
21143,Sarah Cruddas
21157,Samuel Francis Smith
21176,Shadow Cabinet (comics)
21178,Herbert Wilcox
21183,Maurice de Hond
21190,Robert Harris (novelist)
21206,Ellsworth Air Force Base
21207,2016-07-26
21219,Richard Blumenthal
21232,James Strong (Australian businessman)
21235,"Lightning Ridge, New South Wales"
21240,Matt Drudge
21241,Charles Townshend
21242,Al-Qaeda
21246,2016-07-25T08:00
21254,World Trade Organization
21261,Thomson Reuters Foundation
21276,Thuringia
21280,2016-08-06T24:45
21281,Ibiza
21284,Sam Gyimah
21286,Michael Heseltine
21295,TVN (Poland)
21296,Henry VIII of England
21305,Marina Abramović
21307,David Sheldrick Wildlife Trust
21321,"Rush City, Minnesota"
21328,Manoah
21329,Ashraf Ghani
21332,Conor Knighton
21336,Hasan Askari Rizvi
21337,University of St Andrews
21344,Barrie Cassidy
21349,Wanhua District
21350,ElBulli
21352,Jiří Kabele
21364,"Baiji, Iraq"
21369,"Norman Foster, Baron Foster of Thames Bank"
21371,Catalonia
21372,Seven Network
21373,Karbala
21386,Custodian of the Two Holy Mosques
21390,Jeff Glor
21403,2016-07-04T18:00
21409,Legg Mason
21416,2016-H1
21424,City of Manchester Stadium
21429,Open University
21431,Ann Summers
21438,"Newport, Wales"
21441,Alisha Pradhan
21442,Hester Avenue
21443,London Borough of Lambeth
21460,Tunku Ismail Sultan Ibrahim
21468,2016-08-23TAF
21472,Alaska
21476,David Lang (composer)
21479,2003-07-29
21483,1996
21485,Armando Iannucci
21486,Xi'an
21493,2015-10-07
21509,1895
21525,Pro-Beijing camp
21526,Narendra Modi
21527,National Republican Senatorial Committee
21550,Sven-Göran Eriksson
21551,Zoopla
21553,John Madigan (Australian politician)
21562,Geraldine McEwan
21567,2014-10
21572,Jacob Rees-Mogg
21581,2016-FA
21583,Mission Bay (San Diego)
21589,Andrés Manuel López Obrador
21593,Weisman Art Museum
21600,Michael Schwartz (sociologist)
21606,Caroline Lucas
21609,The Nature Conservancy
21611,"Playa del Rey, Los Angeles"
21620,Tatra Mountains
21628,Guccifer
21631,Louise Minchin
21634,2018-02
21636,Sumitomo Group
21639,Uri Ariel
21640,Continental Europe
21643,2016-06-11
21644,Florida
21647,Popular Front of India
21653,Royal Courts of Justice
21665,2014-WI
21670,People's National Movement
21675,Stephen M. Sweeney
21679,London Borough of Barnet
21681,Pali Meller
21687,"Bolingbrook, Illinois"
21695,Peking University
21696,Çevik Bir
21700,Khumbu Icefall
21704,Il Caravaggio International Airport
21708,Emirates (airline)
21710,Ibrahima Seck
21720,Steven Portnoy
21723,Adam Morton
21740,NV Energy
21745,Polynesia
21748,1832
21750,Nigerian National Petroleum Corporation
21751,Helmshore
21758,Jean Jacques
21776,Reg Keys
21780,"William Thomson, 1st Baron Kelvin"
21782,Jennifer Lopez
21783,"Kalispell, Montana"
21784,"Phelan, California"
21789,CIMIC Group
21800,Aleppo
21805,Kevin Brady
21807,New York State Education Department
21811,Simona Ventura
21818,2013-04
21839,Vancouver Island
21841,2003-03-18
21843,Ministry of Justice (Taiwan)
21846,2017-04
21847,Ivana Trump
21853,Russell Schriefer
21856,Pete Wishart
21858,Chelsea Academy
21864,Andrew Cayley
21865,Alan Turing Institute
21870,Brian Deane
21886,G. K. Butterfield
21894,Marina Wheeler
21898,South China AA
21900,Yokosuka Research Park
21901,Matteo Salvini
21910,Gisela Stuart
21914,"Milsons Point, New South Wales"
21919,2016-09-04T16:00
21925,Yaroslav the Wise
21926,United Nations Development Programme
21928,2016-07-04TNI
21929,2015-11-30
21933,"Alpharetta, Georgia"
21938,Marble Arch
21939,David Ison
21953,Rowdy Records
21959,2016-06-30TNI
21991,1969
21993,Warner Bros.
21996,Liberia
22001,Continental Congress
22007,Royal Dutch Shell
22011,Gary Coleman
22012,Shihab dynasty
22013,2016-07-10TNI
22016,The Oval
22020,Nizar Rayan
22022,France Inter
22025,Paula Sherriff
22032,Bosphorus Bridge
22033,1315
22051,Westby-with-Plumptons
22060,Michelle Grattan
22066,Dartford Crossing
22074,"East Victoria Park, Western Australia"
22079,Grant Shapps
22088,Bob Kerslake
22089,Amboseli National Park
22092,Jane Pauley
22097,1998-02
22101,Nick Kyrgios
22103,Mott MacDonald
22107,Division of Moreton
22109,James Wainaina Macharia
22125,Agnieszka Radwańska
22128,Keelung River
22132,Maldives
22138,Morgan Stanley
22144,Cynthia Lennon
22146,2016-03-24
22147,1640
22148,Don Gilbert
22155,Corpoelec
22159,2016-07-02TMO
22165,2016-07-03
22167,2016-10-27
22168,Edinburgh East (UK Parliament constituency)
22169,Charles Michel
22172,Jeff Sessions
22181,Vocus Communications
22185,Stephanie Nuttal
22187,"Albuquerque, New Mexico"
22189,Gayle King
22198,Athina Onassis Roussel
22199,Mitt Romney
22203,Texas secession movements
22210,EgyptAir
22211,Eden Hazard
22221,Peugeot
22226,Latin America
22227,Aldgate tube station
22230,Nikolaj Coster-Waldau
22245,Baylor University Medical Center at Dallas
22250,Jusuf Kalla
22253,Sarah Koenig
22262,Ylva Johansson
22273,Nahum Barnea
22277,Amol
22278,Mark Phillips
22287,Florida Panhandle
22292,Theresa Villiers
22304,Student Federation of Côte d'Ivoire
22306,St. Jude Children's Research Hospital
22310,Tom Brown (tennis)
22317,Temple Mount
22318,"Steve Bassam, Baron Bassam of Brighton"
22319,Jeb Blount
22324,Federal Communications Commission
22327,Yusuf Şimşek
22328,"Hyder, Alaska"
22329,2016-08-26TNI
22339,Project On Government Oversight
22344,Elaine Quijano
22349,Charles Momsen
22350,1916-07-02
22353,Mark Price
22355,"Boyle Heights, Los Angeles"
22360,Mehrzad Marashi
22362,Petra Kvitová
22374,Yaakov Teitel
22375,Francisco Dornelles
22377,American Geosciences Institute
22383,Jim Murphy
22386,"Falls Church, Virginia"
22391,Heimir Hallgrímsson
22398,2017-05-26
22409,Supreme Court of Canada
22411,A.F.C. Bournemouth
22414,Chester-le-Street
22415,"Sayeeda Warsi, Baroness Warsi"
22419,Nicolas Mahut
22422,Yehuda Amichai
22433,2000-12-20
22435,Northern Territory Police
22441,Suhaila Seddiqi
22442,1997-05-21
22456,Mike Shaw
22457,Belgium
22463,Enron
22467,1948-02
22476,"Clayton, Victoria"
22486,Maina Kiai
22487,Climate Institute of Australia
22489,Tesco
22499,Puerto Rico Government Development Bank
22505,Church of Ireland
22510,KRCG
22517,"Aspen, Colorado"
22522,Stephen Bannon
22523,Park Geun-hye
22524,Tony Clark
22529,2002-07
22531,Wembley Stadium
22533,"Fort Lauderdale, Florida"
22538,University of Northern Colorado
22540,Farsi Island
22541,2018
22546,Balma
22553,Stig Abell
22556,Secretary of State for Transport
22562,Internal Revenue Service
22566,Freedom Party of Austria
22569,Shirley-Anne Somerville
22571,Joel Brodsky
22601,Sunset Boulevard
22607,Winston Churchill
22608,Indios de Ciudad Juárez
22613,John Swinney
22616,Jody Armour
22618,Baltiysk
22622,Campaign Against Arms Trade
22627,Maryland Department of Natural Resources Police
22647,Minnesota
22665,Kareem Abdul-Jabbar
22666,"Arak, Iran"
22667,João Pessoa
22668,Frances Townsend
22673,James Wharton
22674,Romelu Lukaku
22678,2016-07-03T08:00
22692,Philippines
22704,Andrew Rawnsley
22716,Mcebisi Jonas
22720,1441
22722,Dennis Ross
22742,A. O. Scott
22748,American Airlines
22751,Karen Buck
22752,Mondelez International
22754,Centre for Policy Studies
22755,1898
22760,2016-07-06T24:15
22766,Brian Williams
22768,Shaykh al-Islām
22769,Adriatic Sea
22771,Farabundo Martí National Liberation Front
22778,2016-06-24T08:00
22780,2016-Q2
22784,"Paul Taylor (footballer, born 1987)"
22786,Justine Thornton
22791,Sartaj Aziz
22797,Rockhampton
22798,Edmond Jordan
22799,Jim Casey (footballer)
22800,Susan Solomon
22816,Mr Smith (The Sarah Jane Adventures)
22824,Sussex
22830,"Salford, Greater Manchester"
22838,Jaguar Land Rover
22839,Winnie Madikizela-Mandela
22840,Dublin
22847,National Urban League
22848,Candy Thomson
22850,2016-07-04T08:00
22851,Oahu
22854,"Tamworth, New South Wales"
22859,Claire Perry
22861,2016-10-18T08:00
22869,British National Party
22873,"Henderson, Nevada"
22875,Passau
22878,1916-07-01T07:28
22886,"Wilkes-Barre, Pennsylvania"
22889,Robert Lacey
22890,Bataclan (theatre)
22895,Ben Wedeman
22914,Kyle Lightbourne
22919,"Jackie Walker (American football, born 1962)"
22922,2016-W41
22935,Quinnipiac University
22936,Hudson Institute
22939,J. K. Rowling
22947,Charles Montgomery (Royal Navy officer)
22949,Acadian Ambulance
22963,RAI
22964,Yonhap
22986,Playa de las Américas
22996,BMW
23000,John R. Bolton
23004,Thomson Reuters
23007,Mark Rosenberg
23008,2016-06-12T02:10
23011,2014-06
23015,Baylor University
23017,Office of National Drug Control Policy
23019,Division of Wills
23022,Indian River Lagoon
23025,Sheelagh Murnaghan
23030,Milan Mandarić
23036,Department of Tourism (Philippines)
23043,Tribhuvan International Airport
23048,"Swastika, Ontario"
23050,Nick Talbot
23055,Aurizon
23056,2015-11-22
23060,Frontex
23061,"Dripping Springs, Texas"
23071,2019-01-01
23077,Turghun Almas
23078,2011-02-02
23080,Michael San Nicolas
23085,"St Peter's Square, Manchester"
23092,Dhaka
23116,Failsworth
23121,Laurent Gbagbo
23125,"Livingston County, Michigan"
23146,Presidential Commission (Ireland)
23147,Fonterra
23149,Sarawak
23153,David Davis (British politician)
23156,2002-06
23165,Kolkata
23167,2016-09-08
23175,Eastern Ukraine
23182,Mel Sembler
23185,Australia
23188,Dominic Chappell
23197,2015-01-01
23201,David Benioff
23203,Jodi Kantor
23204,Amy Hunter
23205,Avianca
23213,Walter Merricks
23214,Berchtesgaden
23215,David Marquand
23220,CBC News
23222,Heidi Alexander
23228,Mei Lanfang
23240,David E. Kendall
23251,Furness General Hospital
23253,1851
23254,The Hershey Company
23260,North Carolina Senate
23277,Ministry of Defence
23279,Yonatan Netanyahu
23285,La Palma
23287,2016-07-01TAF
23289,Zirndorf
23291,Chapel Royal
23299,Ken Ham
23302,2017-06-07
23307,Michael Dobbs
23312,"Dallas County, Texas"
23313,"Loudoun County, Virginia"
23316,Andy McDonald (politician)
23317,Emma Healey
23328,Annie Lennox
23329,Gawker Media
23331,2005-11
23332,Credit Suisse
23334,Los Angeles International Airport
23335,Susan Sarandon
23341,Turnbull Government
23343,Rennes
23353,Service Employees International Union
23355,"Trump National Golf Club (Bedminster, New Jersey)"
23356,Keith Joseph
23361,Te Atatu Roosters
23367,District of Columbia statehood movement
23372,Eileen Fisher
23374,"Valdosta, Georgia"
23378,Bob O'Connor (mayor)
23384,Banani
23386,2015-03-10
23387,BBC America
23390,Ivan Lewis
23395,Sarafovo
23401,2016-07-03T18:00
23405,Peter Mandelson
23409,Tom Brown (trombonist)
23410,"Lithonia, Georgia"
23413,Alan Milburn
23438,1998
23440,2016-10-11TMO
23441,Michael D'Arcy
23446,Martina Hingis
23454,Michael F. Flaherty
23457,"Victoria Park, London"
23459,Agra
23463,Todd Helton
23468,British Cameroons
23475,2016-W28-WE
23489,2016-07-04T21:09
23499,PAGASA
23503,2016-06-25
23509,Tavistock Square
23515,2016-06-14
23516,Ernst & Young
23520,David Kelly (weapons expert)
23526,Mandera County
23527,Population Europe
23530,"East Baton Rouge Parish, Louisiana"
23531,Abdullah II of Jordan
23551,Shmuley Boteach
23552,Atiyah Abd al-Rahman
23560,Michelle Martin
23567,Golestan Province
23574,Dave Puttnam
23579,Kweires
23581,Elina Svitolina
23585,GIGN
23586,International Olympic Committee
23588,Dan Williams (defensive tackle)
23598,David Bergstein
